"['100 μL min−1', '5000 μL min−1'] ","[{'q': 1.6666666666666667e-09}, {'q': 8.333333333333333e-08}] " 
'μL h−1' ,'N/A' 
'Qc' ,'N/A' 
'25 < Qc < 6000 μL h−1' ,{'q': 0.001736111111111111} 
'relatively low to high' ,'N/A' 
"['200 μL h−1', '800 μL h−1', '2400 μL h−1', '800 μL h−1', '400 μL h−1'] ","[{'q': 0.00005555555555555556}, {'q': 0.00022222222222222222}, {'q': 0.0006666666666666666}, {'q': 0.00022222222222222222}, {'q': 0.00011111111111111111}] "
'400 μL h−1' ,{'q': 0.00011111111111111111} 
'>400 μL h−1' ,{'q': 0.00011111111111111111} 
'400 μL h−1' ,{'q': 0.00011111111111111111} 
'400 μL h−1' ,{'q': 0.00011111111111111111} 
'400 μL h−1' ,{'q': 0.00011111111111111111} 
"['400 μL/h', '600 μL/h', '800 μL/h'] ","[{'q': 0.00011111111111111111}, {'q': 0.00016666666666666666}, {'q': 0.00022222222222222222}] "
'400 μL h−1' ,{'q': 0.00011111111111111111} 
'fixed' ,'N/A' 
"'[0.5, 35]' ",{'q': 17.75} 
μL h−1 ,'N/A' 
Qd ,'N/A' 
50 < Qd < 600 μL h−1 ,{'q': 0.000000375} 
increases to a critical value ,'N/A' 
"['100 μL h−1', '400 μL h−1', '100 μL h−1'] ","[{'q': 0.000000028}, {'q': 0.000000111}, {'q': 0.000000028}] "
100 μL h−1 ,{'q': 0.000000028} 
<400 μL h−1 ,{'q': 0.000000056} 
100 μL h−1 ,{'q': 0.000000028} 
100 μL h−1 ,{'q': 0.000000028} 
100 μL h−1 ,{'q': 0.000000028} 
100 μL h−1 ,{'q': 0.000000028} 
100 μL h−1 ,{'q': 0.000000028} 
100 μL h−1 ,{'q': 0.000000028} 
Qd ,'N/A' 
"['20 μL/h', '30 μL/h'] ","[{'q': 5.56e-9}, {'q': 8.33e-9}] "
"['20 μμL/h', '30 μμL/h'] ","[{'q': 5.56e-12}, {'q': 8.33e-12}] "
'20 μL/h'           ,{'q': 5.56e-9}   
'20 μμL/h'          ,{'q': 5.56e-12}  
'1 μL/h' ,{'q': 2.777777777777778e-10} 
"{'period': 'variable', 'duration relative to feed period': 'variable'} ",'N/A' 
"['199–244 μμm/s', '193–277 μμm/s', '215–288 μμm/s'] ","[{'v': 0.0002215}, {'v': 0.000235}, {'v': 0.0002515}] "
'1 μμL/h' ,{'q': 2.777777777777778e-16} 
'1 μμL/h' ,{'q': 2.777777777777778e-10} 
'QG' ,'N/A' 
'4.62×10−2∼23.15 m/s' ,{'v': 11.885} 
'0.093 m/s' ,{'v': 0.093} 
"['0.28 m/s', '0.18 m/s', '0.93 m/s', '1.85 m/s', '3.70 m/s', '3.70 m/s', '2.78 m/s', '9.26 m/s', '5.56 m/s', '9.26 m/s'] ","[{'v': 0.28}, {'v': 0.18}, {'v': 0.93}, {'v': 1.85}, {'v': 3.7}, {'v': 3.7}, {'v': 2.78}, {'v': 9.26}, {'v': 5.56}, {'v': 9.26}] "
'high' ,'N/A' 
['0.093 m/s < j_LS < 0.74 m/s'] ,[{'v': 0.4165}] 
'increase of the gas flow rate' ,'N/A' 
'medium' ,'N/A' 
'increases' ,'N/A' 
'0.74 m/s' ,{'v': 0.74} 
"['1.85 m/s', '1.85 m/s'] ","[{'v': 1.85}, {'v': 1.85}] "
"['3.70 m/s', '3.70 m/s'] ","[{'v': 3.7}, {'v': 3.7}] "
'high' ,'N/A' 
'3.70 m/s' ,{'v': 3.7} 
"['18.52 m/s', '9.26 m/s'] ","[{'v': 18.52}, {'v': 9.26}] "
['9.26 m/s'] ,[{'v': 9.26}] 
"['4.62x10^-2 m/s', '23.15 m/s'] ","[{'v': 0.0462}, {'v': 23.15}] "
±0.002 mL/min ,{'q': 3.3333333333333335e-08} 
QL ,'N/A' 
2.31×10−2∼0.93 m/s ,{'v': 0.4765} 
23.15 m/s ,{'v': 23.15} 
"['0.74 m/s', '0.0926 m/s', '0.19 m/s', '0.74 m/s', '0.19 m/s', '0.0231 m/s', '0.74 m/s', '0.74 m/s', '0.0463 m/s', '0.0463 m/s'] ","[{'v': 0.74}, {'v': 0.0926}, {'v': 0.19}, {'v': 0.74}, {'v': 0.19}, {'v': 0.0231}, {'v': 0.74}, {'v': 0.74}, {'v': 0.0463}, {'v': 0.0463}] "
relatively low ,'N/A' 
['0.046 m/s < j_GS < 1.39 m/s'] ,[{'v': 0.718}] 
extremely low ,'N/A' 
increases ,'N/A' 
0.19 m/s ,{'v': 0.19} 
varies ,'N/A' 
"['0.74 m/s', '0.74 m/s'] ","[{'v': 0.74}, {'v': 0.74}] "
given velocity ,'N/A' 
"['0.19 m/s', '0.19 m/s'] ","[{'v': 0.19}, {'v': 0.19}] "
extremely low ,'N/A' 
2.31e-2 m/s ,{'v': 0.0231} 
"['4.63x10^-2 m/s', '9.26x10^-2 m/s'] ","[{'v': 0.0463}, {'v': 0.0926}] "
['0.74 m/s'] ,[{'v': 0.74}] 
"['2.31x10^-2 m/s', '0.93 m/s'] ","[{'v': 0.0231}, {'v': 0.93}] "
'UL' ,'N/A' 
'UG' ,'N/A' 
"['20 ml·h−1', '40 ml·h−1'] ","[{'q': 5.56e-09}, {'q': 1.11e-08}] "
'20 ml·h−1' ,{'q': 5.56e-09} 
'20 ml·h−1' ,{'q': 5.56e-09} 
"['20 ml·h−1', '40 ml·h−1'] ","[{'q': 5.56e-09}, {'q': 1.11e-08}] "
'decrease of gas rate' ,'N/A' 
'0.8 mol·h−1' ,'N/A' 
"['20 ml·h−1', '40 ml·h−1'] ","[{'q': 5.56e-09}, {'q': 1.11e-08}] "
"['20 ml·h−1', '40 ml·h−1'] ","[{'q': 5.56e-09}, {'q': 1.11e-08}] "
'mean flow velocity' ,'N/A' 
"['20 ml·h−1', '40 ml·h−1'] ","[{'q': 5.56e-09}, {'q': 1.11e-08}] "
"['20 ml/h', '40 ml/h'] ","[{'q': 5.56e-09}, {'q': 1.11e-08}] "
'Q_L' ,'N/A' 
'UG' ,'N/A' 
'UL' ,'N/A' 
'20 < Q G < 280 ml·h−1' ,{'q': 0.00008333333333333333} 
'40 ml·h−1' ,{'q': 0.000011111111111111112} 
'40 ml·h−1' ,{'q': 0.000011111111111111112} 
'40 ml·h−1' ,{'q': 0.000011111111111111112} 
'gas–liquid flow rates' ,'N/A' 
'Q_G' ,'N/A' 
higher flow rate ratios of liquid and gas ,'N/A' 
Qc ,'N/A' 
200 r/min ,'N/A' 
Qc ,'N/A' 
Uc ,'N/A' 
"['2600 μL·min−1', '800 μL·min−1'] ","[{'q': 0.00004333333333333333}, {'q': 0.000013333333333333333}] "
Qc ,'N/A' 
Qc ,'N/A' 
Q c ,'N/A' 
Q c ,'N/A' 
appropriate ,'N/A' 
larger Qc leads to smaller droplet size ,'N/A' 
relatively large ,'N/A' 
Qd ,'N/A' 
Qd ,'N/A' 
Ud ,'N/A' 
40 μL·min−1 ,{'q': 6.67e-10} 
stationary ,'N/A' 
quite large Qd turns flow into jetting ,'N/A' 
"['Q_c = 1.5 ml/min', 'Q_c = 0.75 ml/min'] ","[{'q': 0.000025}, {'q': 0.0000125}] "
Q_d = 0.25 ml/min   ,{'q': 4.166666666666667e-09} 
"['1 wt %', '6 wt %'] ",'N/A' 
"['1 mL min−1', '53 mL min−1'] ","[{'q': 1.6666666666666667e-08}, {'q': 8.833333333333333e-07}] "
'> 10 mL min−1' ,{'q': 1.6666666666666667e-06} 
0.2 mL min−1        ,{'q': 3.33e-9}   
increases           ,'N/A'            
0.006 mL min−1      ,{'q': 1e-10}     
increases           ,'N/A'            
"['10–50 μL/min', '100–1000 μL/min'] ","[{'q': 0.0000005}, {'q': 0.000009166666666666667}] "
'10 and 100 μL/min' ,"[{'q': 0.00000016666666666666666}, {'q': 0.0000016666666666666666}] "
"['40 μL/min', '500 μL/min'] ","[{'q': 0.0000006666666666666666}, {'q': 0.000008333333333333333}] "
"['10 μL/min', '100 μL/min'] ","[{'q': 0.00000016666666666666666}, {'q': 0.0000016666666666666666}] "
"['10 μL/min', '100 μL/min'] ","[{'q': 0.00000016666666666666666}, {'q': 0.0000016666666666666666}] "
uc                  ,'N/A'            
r = 0.01       ,N/A              
10 to 400 µL/min    ,{'q': 0.0000034} 
100 µL/min          ,{'q': 0.00000167}
'1 µL/min'                                  ,{'q': 1.66667e-08}           
'1 µL/min'                                  ,{'q': 1.66667e-08}           
"['0.45', '0.79', '0.93', '0.96']            ","[{'v': 0.45}, {'v': 0.79}, {'v': 0.93}, {'v': 0.96}] "
2.8 × 10−17 m3 s−1 and 3.7 × 10−6 m3 s−1 ,"[{'q': 2.8e-17}, {'q': 3.7e-06}] "
increase results in slight increase in evolution time ,'N/A' 
negligible effect ,'N/A' 
increased with increase of inner phase ,'N/A' 
increase shortens the evolution time ,'N/A' 
increases with time ,'N/A' 
"['increases', 'weakly affected by step width'] ","['N/A', 'N/A'] "
increases ,'N/A' 
constant injection pressure ,'N/A' 
increased by adding more pressure to the syringe ,'N/A' 
QC ,'N/A' 
0.014 cm/s          ,{'v': 0.00014}   
QD                  ,'N/A'            
30 to 800 μL/min ,{'q': 0.00000675} 
"['100 μL/min', '200 μL/min'] ","[{'q': 0.00000167}, {'q': 0.00000333}] "
100 μL/min ,{'q': 0.00000167} 
"['400 μL/min', '400 μL/min'] ","[{'q': 0.00000667}, {'q': 0.00000667}] "
182-512 μL/min ,{'q': 0.00000575} 
'30 to 800 μL/min' ,{'q': 0.0000069} 
"['98 μL/min', '360 μL/min', '371 μL/min'] ","[{'q': 0.00000163}, {'q': 0.000006}, {'q': 0.00000618}] "
'400 μL/min' ,{'q': 0.00000667} 
'low to medium' ,'N/A' 
'high' ,'N/A' 
"[{'octane solution': '400 μL/min', 'air': '88 μL/min'}, {'octane solution': '200 μL/min', 'air': '66 μL/min'}] ","[{'octane solution': {'q': 0.00000667}, 'air': {'q': 0.00000147}}, {'octane solution': {'q': 0.00000333}, 'air': {'q': 0.0000011}}] "
'50-125 μL/min' ,{'q': 0.00000292} 
'rectified flow rates' ,'N/A' 
"['0.4 ml h−1', '30 ml h−1'] ","[{'q': 1.11e-10}, {'q': 8.33e-9}] "
'slower' ,'N/A' 
'20 ml h−1' ,{'q': 5.56e-9} 
'Qc' ,'N/A' 
'2 ml h−1' ,{'q': 5.56e-10} 
'Qc' ,'N/A' 
"['0.5 ml h−1', '1.5 ml h−1'] ","[{'q': 1.388888888888889e-07}, {'q': 4.166666666666667e-07}] "
0.03 < Qd/Qc < 3         ,{'q': 1.515}           
Qd                       ,N/A                    
1 ml h−1                 ,{'q': 2.777777777777778e-07} 
Qd                       ,N/A                    
Qd                       ,N/A                    
'increases' ,'N/A' 
'0.10 to 0.71' ,{'v': 0.405} 
['six different flow rates'] ,'N/A' 
['60 μL/min'] ,[{'q': 1e-9}] 
'0.10-0.71' ,{'v': 0.405} 
gaseous injection pressure of 40 kPa ,'N/A' 
changes with pressure and liquid flow rate ,'N/A' 
constant flow rates ,'N/A'            
3 μL/min            ,{'q': 5e-11}     
Qc                  ,'N/A'            
3 µL/min            ,{'q': 5e-11}     
Q c                 ,'N/A'            
7 μL/min            ,{'q': 1.17e-10}  
"['Qup', 'Qdown']    ","['N/A', 'N/A']   "
0.3 ml/min          ,{'q': 5e-9}      
Q d = V a/ t a      ,'N/A'            
Qd                  ,'N/A'            
"Qb-ΔQb, Qr+ΔQb     ",'N/A'            
"['0.1 ml/min', '0.15 ml/min'] ","[{'q': 1.6666666666666667e-09}, {'q': 2.5e-09}] "
"increase causes reduction in slug size and transitions from slug flow to slug and droplet flow, droplet flow, and parallel flow ",'N/A' 
high ,'N/A' 
high ,'N/A' 
constant ,'N/A' 
"['3.3 mL/min', '0.75 mL/min'] ","[{'q': 5.5e-8}, {'q': 1.25e-8}] "
constant ,'N/A' 
2 mL/min ,{'q': 3.33e-8} 
2 ,'N/A' 
"constant in one scenario, increase causes transition from slug flow to parallel flow ",'N/A' 
low ,'N/A' 
high ,'N/A' 
constant ,'N/A' 
increased ,'N/A' 
"['Q_1', 'Q_2'] ",'N/A' 
minimum flow rate mentioned in experimental setup for transition ,'N/A' 
increased ,'N/A' 
Q_C < 0.25          ,{'q': 0.125}     
Q_C < 0.25          ,{'q': 0.125}     
_Q_ D ,'N/A' 
changes had little effect on interfacial tension ,'N/A' 
little effect ,'N/A' 
important ,'N/A' 
'Q3' ,'N/A' 
"['0 μL/min', '10 μL/min', '50 μL/min'] ","[{'q': 0.0}, {'q': 1.6666666666666667e-07}, {'q': 8.333333333333333e-07}] "
"['low value', 'high values'] ","['N/A', 'N/A'] "
'low' ,'N/A' 
"'Q_2 at first junction, Q_3 at second junction' ",'N/A' 
'low' ,'N/A' 
'high' ,'N/A' 
'low' ,'N/A' 
"['Q1', 'Q2'] ",'N/A' 
'1 μL/min' ,{'q': 1.6666666666666667e-11} 
"['Q1', 'Q2', 'Q3'] ",'N/A' 
"'Q_1 at first junction, Q_1 + Q_2 at second junction' ",'N/A' 
'high' ,'N/A' 
'Q1 = 1' ,'N/A' 
"['24 mL/h', '80 mL/h'] ","[{'q': 6.666666666666667e-09}, {'q': 2.2222222222222222e-08}] "
'125 μL h−1'        ,{'q': 3.472222222222222e-11} 
'125 μL h−1'        ,{'q': 3.472222222222222e-11} 
'10 μL h−1'         ,{'q': 2.777777777777778e-12} 
10 mL/h             ,{'q': 2.77778e-9}
"['10 μL h−1', '20 μL h−1'] ","[{'q': 2.77778e-12}, {'q': 5.55556e-12}] "
"['10 μL h−1', '20 μL h−1'] ","[{'q': 2.77778e-12}, {'q': 5.55556e-12}] "
variable ,'N/A' 
"['0.02 (simulation)', '18 μL/min (experiment)', '0.2 (simulation)', '180 μL/min (experiment)', '0.4 (simulation)', '360 μL/min (experiment)'] ","[{'v': 0.02}, {'q': 0.0000003}, {'v': 0.2}, {'q': 0.000003}, {'v': 0.4}, {'q': 0.000006}] "
max 0.03 ,{'v': 0.03} 
Qc ,'N/A' 
20 ,{'v': 20} 
20 ,{'v': 20} 
4 ,{'v': 4} 
'fixed' ,'N/A' 
"['0.01 (simulation)', '4.5 μL/min (experiment)'] ","[{'v': 0.01}, {'q': 7.5e-8}] "
"['0.01 (simulation)', '4.5 μL/min (experiment)'] ","[{'v': 0.01}, {'q': 7.5e-8}] "
'Qd' ,'N/A' 
'0.01' ,{'v': 0.01} 
'high' ,'N/A' 
various liquid phase volumetric flow rates ,'N/A' 
constant flow rate or constant pressure ,'N/A' 
liquid phase volumetric flow rate ,'N/A' 
higher liquid phase volumetric flow rate ,'N/A' 
220 μL/min ,{'q': 3.67e-9} 
constant flow rate or constant pressure ,'N/A' 
gaseous injection pressure ,'N/A' 
increase in the gaseous injection pressure ,'N/A' 
constant-pressure injection ,'N/A' 
47 μL/min ,{'q': 7.833333333333333e-10} 
10 mL/min ,{'q': 0.00016666666666666666} 
0.3 mL/min ,{'q': 0.000005} 
10 mL/min ,{'q': 0.00016666666666666666} 
fixed ,'N/A' 
0.1 and 3 mL/min ,"[{'q': 0.0000016666666666666668}, {'q': 0.00005}] "
"['0.2 mL/min', '2.0 mL/min'] ","[{'q': 0.0000033333333333333335}, {'q': 0.00003333333333333333}] "
['1 to 5 mL/min'] ,[{'q': 0.00005}] 
"['0.1 mL/min', '1 mL/min', '10 mL/min'] ","[{'q': 0.0000016666666666666668}, {'q': 0.000016666666666666666}, {'q': 0.00016666666666666666}] "
0.1 to 10 mL/min ,{'q': 0.00008333333333333333} 
0.1 to 10 mL/min ,{'q': 0.00008333333333333333} 
0.3 mL/min ,{'q': 0.000005} 
['1 to 5 mL/min'] ,[{'q': 0.00005}] 
'μL/min' ,'N/A' 
'1000 μL/min' ,{'q': 0.000016666666666666667} 
'100 μL/min' ,{'q': 0.0000016666666666666668} 
'fixed' ,'N/A' 
['310 to 320 μL/min'] ,[{'q': 0.000005166666666666667}] 
'varies' ,'N/A' 
'50 μL/min' ,{'q': 8.33e-10} 
'50 μL/min' ,{'q': 8.33e-10} 
'fixed' ,'N/A' 
'small' ,'N/A' 
'increased' ,'N/A' 
"['90 μL/min', '160 μL/min'] ","[{'q': 1.5e-9}, {'q': 2.67e-9}] "
"['90 μL/min', '120 μL/min', '140 μL/min', '160 μL/min'] ","[{'q': 1.5e-9}, {'q': 2e-9}, {'q': 2.33e-9}, {'q': 2.67e-9}] "
'ratio Q_D/Q_C selected as parameter in models' ,'N/A' 
'_u_ C/ _u_ t' ,'N/A' 
"['50 μL/min', '300 μL/min'] ","[{'q': 8.33e-10}, {'q': 5e-9}] "
1 ,{'v': 1} 
"['0.5', '1', '1.5', '2', '2.5', '3'] ","[{'v': 0.5}, {'v': 1}, {'v': 1.5}, {'v': 2}, {'v': 2.5}, {'v': 3}] "
adjustable ,'N/A' 
constant ,'N/A' 
100 μL/min ,{'q': 0.0000016666666666666668} 
"['2 mL/min', '16 mL/min'] ","[{'q': 0.00003333333333333333}, {'q': 0.0002666666666666667}] "
'high' ,'N/A' 
'2 mL/min' ,{'q': 0.00003333333333333333} 
'16 mL/min' ,{'q': 0.0002666666666666667} 
"['2 mL/min', '16 mL/min'] ","[{'q': 0.00003333333333333333}, {'q': 0.0002666666666666667}] "
"['22.6', '56.6', '113.1', '181'] ","[{'v': 22.6}, {'v': 56.6}, {'v': 113.1}, {'v': 181}] "
"['22.6', '56.6', '113.1', '181'] ","[{'v': 22.6}, {'v': 56.6}, {'v': 113.1}, {'v': 181}] "
"['22.6', '56.6', '113.1', '181'] ","[{'v': 22.6}, {'v': 56.6}, {'v': 113.1}, {'v': 181}] "
"['22.6', '56.6', '113.1', '181'] ","[{'v': 22.6}, {'v': 56.6}, {'v': 113.1}, {'v': 181}] "
'2–16 mL/min' ,{'q': 0.00015} 
"['2 mL/min', '16 mL/min'] ","[{'q': 0.00003333333333333333}, {'q': 0.00026666666666666666}] "
high                ,'N/A'            
velocity of continuous phase ,'N/A' 
"['0.01 m/s', '0.02 m/s', '0.03 m/s', '0.04 m/s', '0.05 m/s'] ","[{'v':0.01}, {'v':0.02}, {'v':0.03}, {'v':0.04}, {'v':0.05}] "
different velocities ,'N/A' 
different velocities ,'N/A' 
"['0.01 m/s', '0.02 m/s', '0.03 m/s', '0.04 m/s', '0.05 m/s'] ","[{'v':0.01}, {'v':0.02}, {'v':0.03}, {'v':0.04}, {'v':0.05}] "
0.01 m/s ,{'v':0.01} 
0.01 m/s ,{'v':0.01} 
0.01 m/s ,{'v':0.01} 
"higher the velocity, higher the shear force, causing smaller size droplets ",'N/A' 
Higher velocities lead to smaller droplet sizes ,'N/A' 
0.01 ,'N/A' 
velocity of dispersed phase ,'N/A' 
0.005 m/s ,{'v': 0.005} 
"['0.03 m/s', '0.04 m/s', '0.05 m/s', '0.06 m/s', '0.07 m/s'] ","[{'v': 0.03}, {'v': 0.04}, {'v': 0.05}, {'v': 0.06}, {'v': 0.07}] "
"['0.003 m/s', '0.004 m/s', '0.005 m/s', '0.06 m/s', '0.07 m/s'] ","[{'v': 0.003}, {'v': 0.004}, {'v': 0.005}, {'v': 0.06}, {'v': 0.07}] "
different velocities ,'N/A' 
0.05 m/s ,{'v': 0.05} 
0.05 m/s ,{'v': 0.05} 
increased velocity leads to larger size droplets ,'N/A' 
0.005 ,'N/A' 
0.05 up to 20 μL/min ,{'q': 0.00000001} 
Q_W ,'N/A' 
0.05 < Q_W < 20 μL/min ,{'q': 0.00000001} 
Q_W initially > 10 * Q_O ,'N/A' 
Q_W reduced to 0.1 * Q_O ,'N/A' 
Q_W increased back to initial ,'N/A' 
15 μL/min ,{'q': 0.00000025} 
1 μL/min ,{'q': 0.000000016666666666666666} 
Decreased and increased stepwise ,'N/A' 
Q_W ,'N/A' 
Q_c ,'N/A' 
Q_W was first decreased and subsequently increased ,'N/A' 
0.05 to 20 μL/min ,{'q': 0.00000001} 
Q_W ,'N/A' 
'Q_O'                            ,'N/A'            
'proportional to Q_W'            ,'N/A'            
'0.3 < Q_O < 1 μL/min'           ,{'q': 8.33e-10}  
'Q_O'                            ,'N/A'            
'1 μL/min'                       ,{'q': 1.67e-9}   
'Three fixed values'             ,'N/A'            
'Q_d'                            ,'N/A'            
'Q_O was set to a constant value','N/A'            
'increased'                      ,'N/A'            
'1000 μL/min' ,{'q': 0.000016666666666666667} 
'100 to 1000 μL/min' ,{'q': 0.000008333333333333333} 
'low' ,'N/A' 
'160 μL/min' ,{'q': 0.000002666666666666667} 
'high' ,'N/A' 
'520 μL/min' ,{'q': 0.000008666666666666666} 
"['400 μL/min', '450 μL/min'] ","[{'q': 0.000006666666666666667}, {'q': 0.0000075}] "
"['400 μl/min', '440 μL/min'] ","[{'q': 0.000006666666666666667}, {'q': 0.000007333333333333333}] "
'increased' ,'N/A' 
'820 μL/min' ,{'q': 0.000013666666666666667} 
"['100 μL/min', '700 μL/min'] ","[{'q': 0.0000016666666666666668}, {'q': 0.000011666666666666667}] "
'100–600 μL/min' ,{'q': 0.000005833333333333334} 
"['100 μL/min', '200 μL/min', '300 μL/min', '400 μL/min', '500 μL/min', '600 μL/min', '700 μL/min'] ","[{'q': 0.0000016666666666666668}, {'q': 0.0000033333333333333335}, {'q': 0.000005}, {'q': 0.000006666666666666667}, {'q': 0.000008333333333333333}, {'q': 0.00001}, {'q': 0.000011666666666666667}] "
20 μL/min                               ,{'q': 3.3333e-10}      
"['\\({Q}_{d1}\\)', '\\({Q}_{d2}\\)']    ","['N/A', 'N/A']         "
20 μL/min                               ,{'q': 3.3333e-10}      
50 μL/min                               ,{'q': 8.3333e-10}      
20 μL/min                               ,{'q': 3.3333e-10}      
0.25                ,{'v': 0.25}      
0.25                ,{'v': 0.25}      
0.25                ,{'v': 0.25}      
"['0.5', '1.5']      ","[{'v': 0.5}, {'v': 1.5}] "
"['0.5', '1.5']      ","[{'v': 0.5}, {'v': 1.5}] "
0.5                 ,{'v': 0.5}       
0.25 ,{'v': 0.25} 
higher volumetric flow rate ,'N/A' 
Q = 1.5 ,{'q': 1.5} 
'Uc' ,'N/A' 
'Q = 3' ,{'q': 3} 
'3' ,{'v': 3} 
"['0.32', '0.5', '1'] ","[{'v': 0.32}, {'v': 0.5}, {'v': 1}] "
'3.2' ,{'v': 3.2} 
'2' ,{'v': 2} 
'3' ,{'v': 3} 
Ud                  ,N/A                
1                   ,{'v':1}            
3                   ,{'v':3}            
3.2                 ,{'v':3.2}          
2                   ,{'v':2}            
'U_{1}'             ,'N/A'            
'0.035 m/s'         ,{'v': 0.035}     
'0.125'             ,'N/A'            
'0.5'               ,'N/A'            
"['0.125', '0.5']    ",'N/A'            
"['0.125', '0.5']    ",'N/A'            
"['Q=0.125', 'Q=0.25'] ","[{'q': 0.125}, {'q': 0.25}] "
"['0.125', '0.25']   ",'N/A'            
'0.3276 m/s'        ,{'v': 0.3276}    
'r Relative'        ,'N/A'            
'U_{2}'             ,'N/A'            
'0.09 m/s'          ,{'v': 0.09}      
'0.125'             ,'N/A'            
'0.125'             ,'N/A'            
'0.5'               ,'N/A'            
'increased'         ,'N/A'            
"['Q=0.125', 'Q=0.5']","[{'q': 0.125}, {'q': 0.5}] "
'0.0409 m/s'        ,{'v': 0.0409}    
ultra-low perfusion flow rates ,N/A 
"['μL min−1', 'nL min−1'] ","[{'q': 0.0000016666666666666668}, {'q': 1.6666666666666667e-11}] "
ultralow flows down to a few nL min−1 ,N/A 
300 to 500 mbar ,N/A 
"['5 nL min−1', '20 nL min−1'] ","[{'q': 8.333333333333333e-12}, {'q': 3.3333333333333333e-11}] "
"['20 nL min−1', '5 nL min−1'] ","[{'q': 3.3333333333333333e-11}, {'q': 8.333333333333333e-12}] "
"['5 nL min−1', '20 nL min−1'] ","[{'q': 8.333333333333333e-12}, {'q': 3.3333333333333333e-11}] "
22.5 nL min−1 ,{'q': 3.75e-11} 
500 μm s−1 ,{'v': 0.0005} 
15 nL/min ,{'q': 2.5e-11} 
nL min−1 ,N/A 
2 mL/h ,{'q': 5.555555555555556e-07} 
ultralow nL min−1 ,N/A 
"['adjustable', 'oil to water flow rate ratio range from 0.5 to 3'] ",'N/A' 
10 nL min−1 ,{'q': 1.6666666666666667e-11} 
20 nL min−1 ,{'q': 3.3333333333333333e-11} 
2× faster than that in the flat tip design ,'N/A' 
15 nL min−1 ,{'q': 2.5e-11} 
40 pL ,'N/A' 
pressure varied between 100 and 500 mbar ,'N/A' 
Q ,'N/A' 
1 mL/h ,{'q': 2.777777777777778e-10} 
'0.05-8.0 mL/min' ,{'q': 0.0000020833333333333333} 
"['0.1 mL/min', '12 mL/min'] ","[{'q': 0.0000016666666666666668}, {'q': 0.0002}] "
'0.1 to 0.6 mL/min' ,{'q': 0.000005833333333333334} 
'3–12 mL/min' ,{'q': 0.000125} 
'0.05 to 8.0 mL/min' ,{'q': 0.0000020833333333333333} 
['0.1 to 0.6 mL/min'] ,[{'q': 0.000005833333333333334}] 
'5–10 mL/min' ,{'q': 0.000125} 
"['7 mL/min', '10 mL/min'] ","[{'q': 0.00011666666666666667}, {'q': 0.00016666666666666666}] "
'10 mL/min' ,{'q': 0.00016666666666666666} 
"['3 mL/min', '12 mL/min'] ","[{'q': 0.00005}, {'q': 0.0002}] "
'5 to 10 mL/min' ,{'q': 0.000125} 
'3 to 5 mL/min' ,{'q': 0.00006666666666666667} 
'10 mL/min' ,{'q': 0.00016666666666666666} 
'higher than 10 mL/min' ,{'q': 0.00016666666666666666} 
'F' ,'N/A' 
"['12.5–62.4', '6.2–999', '377–999', '62.4–374', '6.20–62.4', '127–1022', '249–999', '249–749'] ","[{'v': 37.45}, {'v': 502.6}, {'v': 688.0}, {'v': 218.2}, {'v': 34.3}, {'v': 574.5}, {'v': 624.0}, {'v': 499.0}] "
'0.05-8.0 mL/min' ,{'q': 0.0000020833333333333333} 
'1.5–6 mL/min' ,{'q': 0.0000000625} 
"['0.4 m', '2 m'] ",'N/A' 
'F' ,'N/A' 
"['4.20–84.2', '4.20–678', '169.7–678', '4.20–84.8', '4.20–42.4', '25.5–593', '339–678', '169–509'] ",'N/A' 
increasing          ,'N/A'            
fixed               ,'N/A'            
u p                                     ,N/A                                
"['0.04', '0.1', '0.15']                 ","[{'q': 0.00004}, {'q': 0.0001}, {'q': 0.00015}] "
growing                                 ,N/A                                
"['1/6', '1/2', '2/3']                   ","[{'q': 0.0001667}, {'q': 0.0005}, {'q': 0.0006667}] "
"['1/6', '2/3']                          ","[{'q': 0.0001667}, {'q': 0.0006667}] "
'6 ml/min' ,{'q': 0.0001} 
'_Q_ air' ,'N/A' 
'Q_ff/Q_air = 0.50' ,'N/A' 
'higher local flow velocity' ,'N/A' 
'0.50' ,'N/A' 
'0.50' ,'N/A' 
'0 - 6 ml/min' ,{'q': 0.00005} 
"['1.5 ml/min', '3.0 ml/min', '4.5 ml/min', '6 ml/min'] ","[{'q': 2.5e-8}, {'q': 5e-8}, {'q': 7.5e-8}, {'q': 1e-7}] "
_Q_ ff ,'N/A' 
Q_ff/Q_air = 0.25 ,'N/A' 
0.50 ,{'v': 0.5} 
Q_ff/Q_air = 0.50 ,'N/A' 
high ,'N/A' 
0.25 ,{'v': 0.25} 
_Q_ ff/ _Q_ air = 0.50 ,'N/A' 
0.50 ,{'v': 0.5} 
_Q_ ff/ _Q_ air = 0.25 ,'N/A' 
high ,'N/A' 
0.00 to 1.00 mL/min ,{'q': 8.33e-7} 
0.021 m/s ,{'v': 0.021} 
equal to dispersed phase ,'N/A' 
U_L ,'N/A' 
0.021 m/s ,{'v': 0.021} 
0.021 m/s ,{'v': 0.021} 
high liquid flow rates ,'N/A' 
'0.000 to 1.000 mL/min' ,{'q': 0.000008333333333333333} 
'0.0105 m/s' ,{'v': 0.0105} 
'equal to continuous phase' ,'N/A' 
'U_G' ,'N/A' 
'varying' ,'N/A' 
